OID,SUMACCIDEN,ID,CITY,MainUse,POP_2018,TAZAREA,USETYPE,CITYCODE,USETYPECOD,DEAD,SEVER_INJ,SLIGH_INJ,PEDESTRINJ,INJ0_19,INJ20_64,INJ65_,INJTOTAL,TOTDRIVERS,MOTORCYCLE,TRUCK,BICYCLE,PRIVATE,VEHICLE,ACC_INDEX,YEARMONTH,Shape_Length,Shape_Area
-1,35,9,תל אביב -יפו,מגורים,11723,918043,מגורים,5000,1,0,1,0,0,0,1,0,1,2,0,0,1,1,2,38.124567725638776,202110,3985.430890173040098,918043.195974717731588
-1,25,1700,חיפה,מגורים,6531,440454,מגורים,4000,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,56.759579734259098,202110,3329.609486733547328,440454.283083960763179
-1,21,651,כפר סבא,תעשיה,0,347851,תעשיה/מסחר/מתקנים,6900,4,0,0,2,0,0,2,0,2,2,0,0,0,2,2,60.370707698063732,202110,3798.976165417469474,347850.817072226083837
-1,102,2279,חדרה,מגורים,7286,4623946,מגורים,6500,1,0,0,1,0,0,1,0,1,2,1,0,0,1,2,22.059078754519650,202110,13044.478002615143851,4623946.499991591088474
-1,4,1293,מעלה אדומים,מגורים,2416,253256,מגורים,0,1,0,1,0,0,0,1,0,1,2,0,0,0,1,2,15.794314028750142,202110,2316.081335211648366,253255.696494248695672
-1,42,500,נס ציונה,תעשיה ומסחר,0,828838,תעשיה/מסחר/מתקנים,7200,4,0,0,1,0,0,1,0,1,2,0,0,0,2,2,50.673332128014650,202110,4633.875648773469948,828838.330463379621506
-1,12,1935,נצרת עילית,מגורים,2544,271475,מגורים,1061,1,0,0,1,0,0,1,0,1,2,0,0,0,1,2,44.202900844688827,202110,3226.818966309226198,271475.395747513568494
-1,0,118,תל אביב -יפו,שטח פתוח,0,787749,פנאי/טבע/ספורט,5000,3,,,,,,,,,,,,,,,0.000000000000000,202110,3916.652820972642530,787748.641704051406123
-1,13,1537,השומרוני הטוב,לא ידוע,0,23292010,עתידי/לא ידוע,0,5,0,0,1,0,0,1,0,1,2,0,0,0,2,2,0.558131310239044,202110,19922.868246189755155,23292009.893571786582470
-1,34,2498,אשקלון,מגורים,4091,4195196,מגורים,7100,1,0,1,8,0,0,9,0,9,7,0,1,0,4,7,8.104508147875029,202110,10054.984270290447967,4195195.979772648774087
-1,6,744,מודיעין-מכבים-רעות*,מגורים,5967,766817,מגורים,1200,1,0,1,1,1,1,0,0,2,2,0,1,0,1,2,7.824548170839934,202110,4217.831834977473591,766817.440316930646077
-1,32,2116,מגאר,מגורים,3461,9697694,מגורים,481,1,0,0,2,0,0,2,0,2,2,0,0,0,2,2,3.299753682865938,202110,22735.627988272619405,9697693.547903554514050
-1,3,1386,בית שמש,מגורים,2711,231624,מגורים,2610,1,0,0,2,0,0,2,0,2,2,0,0,0,2,2,12.952051416179852,202110,2997.302271310216383,231623.540055775665678
-1,7,337,חולון,שטח פתוח,0,421071,פנאי/טבע/ספורט,6600,3,0,0,1,0,0,0,1,1,3,0,0,0,3,3,16.624290570390940,202110,2669.067355803926148,421070.599696296441834
-1,0,2028,ירכא,מגורים,6213,2947859,מגורים,502,1,,,,,,,,,,,,,,,0.000000000000000,202110,12387.895488480988206,2947858.917522572912276
-1,21,979,נתניה,מגורים,4816,686215,מגורים,7400,1,0,0,1,0,0,1,0,1,2,0,0,0,2,2,30.602640407374373,202110,3469.264807872909842,686215.297779978252947
-1,0,1646,אבו קתילה,לא ידוע,0,2191579,עתידי/לא ידוע,0,5,,,,,,,,,,,,,,,0.000000000000000,202110,6904.615698185284600,2191578.696169861592352
-1,7,2351,ג'סר א-זרקא,מגורים,14692,1602682,מגורים,0,1,0,0,3,0,0,2,1,3,2,0,0,0,2,2,4.367679931650614,202110,6358.387162969742349,1602681.540209515951574
-1,13,597,רחובות,מגורים,5369,518115,מגורים,8400,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,25.090977053037271,202110,3379.550387287883495,518114.538645530585200
-1,30,1239,איצטדיון טדי,מתקני ספורט,0,263754,פנאי/טבע/ספורט,0,3,0,0,2,0,1,1,0,2,1,0,0,0,1,1,113.742389082455119,202110,2787.868151779065556,263753.911290294257924
-1,20,2595,שדה דוד זוהר ברור חיל תלמים חלץ כוכב מיכאל,מגורים,4301,108398628,מגורים,0,1,0,0,2,0,0,2,0,2,5,0,0,0,3,5,0.184504179107480,202110,78108.133176385425031,108398628.674688845872879
-1,70,190,רמת גן,מגורים,8364,297725,מגורים,8600,1,0,0,2,0,0,2,0,2,2,0,0,0,2,2,235.116004050664088,202110,2367.285168042034911,297725.372981909022201
-1,7,1865,זכרון יעקב,מגורים,2371,2236654,מגורים,9300,1,0,0,3,0,2,1,0,3,1,0,0,0,1,1,3.129674522311737,202110,7714.308310231250289,2236654.307052173651755
-1,17,816,קריית עקרון,מגורים,2892,568507,מגורים,469,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,29.902891321471589,202110,3604.448331350769877,568506.898454774287529
-1,23,2188,טירת צבי שדה אליהו עין הנציב,מגורים,2221,45271892,מגורים,0,1,0,0,6,0,4,2,0,6,2,0,1,0,1,2,0.508041505581484,202110,44732.634873383707600,45271891.661046698689461
-1,0,1458,ביתר עילית,שטח פתוח,0,208021,פנאי/טבע/ספורט,0,3,,,,,,,,,,,,,,,0.000000000000000,202110,1959.039685293313823,208021.331498272455065
-1,6,409,פתח תקווה,תעשיה,0,1208618,תעשיה/מסחר/מתקנים,7900,4,0,0,1,0,1,0,0,1,2,0,0,0,1,2,4.964346706152405,202110,8213.983030292349213,1208618.244282594416291
-1,5,1076,אל קינדי,לא ידוע,0,221668,עתידי/לא ידוע,0,5,0,0,1,1,1,0,0,1,2,0,0,0,1,2,22.556221492925200,202110,1932.044045352011153,221668.332241207099287
-1,21,27,תל אביב -יפו,שטח פתוח,0,533904,פנאי/טבע/ספורט,5000,3,0,0,1,0,0,1,0,1,2,0,0,0,1,2,39.332908494497374,202110,3305.942350996631831,533904.071775873773731
-1,14,1718,חיפה,מגורים,2168,296442,מגורים,4000,1,0,1,1,1,0,1,1,2,1,1,0,0,0,1,47.226780376502674,202110,2440.877893509342812,296441.973989943915512
-1,47,669,נתניה,מגורים,11180,369845,מגורים,7400,1,0,0,2,0,0,2,0,2,2,0,0,0,2,2,127.080284454038178,202110,2531.721498418419742,369844.938590759527870
-1,31,2281,חדרה,תחנת כח,0,5265579,תעשיה/מסחר/מתקנים,6500,4,0,0,1,0,0,1,0,1,2,0,0,0,1,2,5.887291770277466,202110,11124.784851910386351,5265579.014871719293296
-1,2,1311,מבוא ביתר,מגורים,952,3684515,מגורים,0,1,0,0,2,0,0,1,1,2,2,0,0,0,2,2,0.542812245121088,202110,12230.434786883351990,3684515.259146098513156
-1,13,262,גבעתיים,מגורים,3384,287053,מגורים,6300,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,45.287723643372296,202110,2701.982286860124532,287053.509299147699494
-1,12,1937,ריינה,מגורים,6889,1822130,מגורים,542,1,0,0,2,0,1,0,1,2,3,0,0,0,2,3,6.585700609426305,202110,7176.630993209902044,1822129.597392272902653
-1,32,120,תל אביב -יפו,מגורים,3933,255177,מגורים,5000,1,0,1,0,1,0,0,1,1,1,0,0,0,1,1,125.403060629689875,202110,2218.375289006602543,255177.184985099331243
-1,18,1555,אורנית,מגורים,8807,4754331,מגורים,0,1,0,0,2,0,0,2,0,2,2,0,0,0,1,2,3.786021521364511,202110,15597.451126024741825,4754331.135844326578081
-1,7,2516,משמר הנגב,מגורים,934,8350959,מגורים,0,1,0,0,2,0,1,0,1,2,2,0,0,0,1,2,0.838227077842421,202110,11760.027600974048255,8350959.048015785403550
-1,13,762,אשדוד,מגורים,13843,492941,מגורים,70,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,26.372310742598014,202110,3060.689765624100346,492941.256717473792378
-1,34,2134,רמות נפתלי יפתח מלכייה דישון,מגורים,1898,59588760,מגורים,0,1,0,0,3,0,0,2,1,3,3,0,0,0,3,3,0.570577400912601,202110,44736.228502270168974,59588760.342802315950394
-1,0,1404,בית שמש,מיועד למגורים,0,400412,עתידי/לא ידוע,2610,5,,,,,,,,,,,,,,,0.000000000000000,202110,3494.581751488702139,400411.638679710275028
-1,12,355,הוד השרון,מגורים,5010,1647457,מגורים,9700,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,7.283951569521628,202110,5365.156749362367918,1647457.411744995508343
-1,26,2046,כסרא-סמיע,מגורים,8649,14166047,מגורים,0,1,1,0,0,0,0,0,1,1,3,0,0,0,2,3,1.835374385406762,202110,20598.245003757820086,14166047.105554318055511
-1,73,997,רמת גן,מגורים,3276,2088908,מגורים,8600,1,0,0,1,0,0,0,0,1,2,0,0,0,1,2,34.946490369218324,202110,7205.233010604680203,2088907.905450216028839
-1,1,1648,דורא,לא ידוע,0,68414718,עתידי/לא ידוע,0,5,1,0,1,0,0,2,0,2,2,0,0,0,1,2,0.014616737844999,202110,41319.522165986156324,68414718.154237881302834
-1,9,2353,מי עמי,מגורים,362,2366346,מגורים,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,3.803332519846787,202110,12652.681284030597453,2366345.817263055127114
-1,13,615,רמלה,מגורים,2139,387820,מגורים,8500,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,33.520690130405605,202110,3224.024295267691286,387820.177610486978665
-1,2,1241,ירושלים,מגורים,2121,283476,מגורים,3000,1,0,0,1,0,0,1,0,1,2,0,0,0,2,2,7.055262967282201,202110,2577.366089873619330,283476.322466607030947
-1,15,2613,שוקדה תקומה שובה נחל עוז זמרת תושייה כפר מימון עלומים,מגורים,4772,60717453,מגורים,0,1,0,1,2,0,1,1,1,3,3,0,0,0,2,3,0.247045936595719,202110,51202.899166913361114,60717452.821524813771248
-1,53,192,רמת גן,מגורים,3608,207973,מגורים,8600,1,0,0,1,0,0,1,0,1,2,1,0,0,1,2,254.840931380232860,202110,1937.705769668599487,207972.870421360537875
-1,51,1883,שער העמקים אורנים,מגורים+מוסדי,925,12165647,מגורים,0,1,0,0,3,0,0,3,0,3,2,0,0,0,2,2,4.192132021762805,202110,25276.137065259274095,12165647.392601519823074
-1,21,834,שושנת העמקים חבצלת השרון ביתן אהרן גבעת שפירא צוקי ים בת חן,מגורים,2192,4544720,מגורים,0,1,0,0,4,0,0,4,0,4,1,0,0,0,1,1,4.620746375047705,202110,11247.101689208124299,4544720.332066092640162
-1,83,2206,בלפוריה תל עדשים מזרע כפר גדעון ומכללת עמק יזראעל,מגורים+ מכללה אקדמאית,3115,32467475,מגורים,0,1,0,4,0,0,2,2,0,4,2,0,0,0,2,2,2.556404555606485,202110,30122.896065386830742,32467474.609201263636351
-1,16,1476,כפר ניעמה / בלעין,לא ידוע,0,38250755,עתידי/לא ידוע,0,5,0,0,2,0,0,2,0,2,2,0,0,0,2,2,0.418292393605397,202110,36984.909798141132342,38250755.319958977401257
-1,11,427,פתח תקווה,מגורים,2286,347647,מגורים,7900,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,31.641303429766499,202110,2812.936594816628713,347646.866837090230547
-1,43,1094,ירושלים,מגורים+ מוסדי,1581,205468,מגורים,3000,1,0,0,1,0,0,1,0,1,2,0,0,0,1,2,209.278197239833275,202110,2702.750130955209443,205468.130780589184724
-1,91,45,תל אביב -יפו,מגורים,11753,500691,מגורים,5000,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,181.748660932352465,202110,2831.827938414195614,500691.446821006014943
-1,26,1720,חיפה,מגורים,1797,383796,מגורים,4000,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,67.744371221357937,202110,3088.120946158500374,383795.724002570961602
-1,8,687,נתניה,מגורים,3093,225023,מגורים,7400,1,0,0,1,0,0,1,0,1,2,0,0,0,2,2,35.551964169253893,202110,1910.605040000521512,225022.729037248878740
-1,4,2299,עכו,מגורים,2240,431797,מגורים,7600,1,0,0,1,0,0,1,0,1,2,0,0,0,2,2,9.263614168449939,202110,3120.149384228595864,431796.912874806323089
-1,0,1313,שמורת טבע נחל דולב - מערב,שמורת טבע,0,578687,פנאי/טבע/ספורט,0,3,,,,,,,,,,,,,,,0.000000000000000,202110,3836.640628889221261,578686.714768460835330
-1,2,264,גבעתיים,מגורים,3415,280566,מגורים,6300,1,0,1,1,0,0,0,2,2,2,0,0,0,2,2,7.128448131563866,202110,2353.704526906764386,280565.974962243635673
-1,0,1955,שפרעם,שטח פתוח,0,1977530,פנאי/טבע/ספורט,8800,3,,,,,,,,,,,,,,,0.000000000000000,202110,8062.908488778747596,1977530.275370520306751
-1,28,1573,בית ליד,לא ידוע,0,45967746,עתידי/לא ידוע,0,5,0,0,3,0,0,3,0,3,2,0,0,0,2,2,0.609122751910869,202110,42484.578223259428341,45967746.094135627150536
-1,21,2534,ברוש תדהר תאשור,מגורים,1638,9022919,מגורים,0,1,0,1,1,0,0,0,2,2,1,0,0,0,1,1,2.327406567249012,202110,12099.497310737606313,9022918.597682718187571
-1,14,524,ראשון לציון,מגורים,7435,579152,מגורים,8300,1,0,0,1,0,1,0,0,1,3,1,0,0,2,3,24.173289787711386,202110,3348.925979218570774,579151.622429023729637
-1,17,2136,מטולה כפר גלעדי ומכללת תל חי,מגורים+ מכללה אקדמאית,2274,15194589,מגורים,0,1,0,0,1,0,0,1,0,1,2,0,0,0,2,2,1.118819343704089,202110,20847.972105694661877,15194588.917025592178106
-1,17,1166,ירושלים,מגורים,4686,205569,מגורים,3000,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,82.697100189562548,202110,2583.957176893519318,205569.481409042462474
-1,32,373,רעננה,מגורים,7765,740571,מגורים,8700,1,0,1,1,2,0,0,1,2,1,0,0,0,1,1,43.209879355427262,202110,3471.375978228979420,740571.380373010062613
-1,22,1792,קריית ים,מגורים,3300,411458,מגורים,9600,1,0,0,4,0,0,4,0,4,2,0,0,0,1,2,53.468421190861193,202110,3027.279497677862310,411457.819587914738804
-1,2,1015,רמת השרון,שטח פתוח,0,615115,פנאי/טבע/ספורט,2650,3,0,1,0,0,0,1,0,1,1,0,1,0,0,1,3.251424506159041,202110,3248.715673345794130,615115.004580755601637
-1,0,2371,באר שבע,שטח פתוח,0,1228894,פנאי/טבע/ספורט,9000,3,,,,,,,,,,,,,,,0.000000000000000,202110,5608.006927527681000,1228894.276215076679364
-1,9,617,רמלה,מגורים,5784,444139,מגורים,8500,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,20.263903080870005,202110,3819.764439436832163,444139.510738994111307
-1,21,1259,ירושלים,מגורים,5540,309055,מגורים,3000,1,0,0,2,0,0,2,0,2,3,0,0,0,3,3,67.948998440069218,202110,2926.785224098591698,309055.327997541113291
-1,13,210,רמת גן,מגורים,3209,404968,מגורים,8600,1,0,0,1,0,0,1,0,1,2,0,0,0,2,2,32.101321934870249,202110,3579.218980972404097,404967.746386751590762
-1,15,1901,כפר החורש תמרת גבעת אלה,מגורים,3971,14458729,מגורים,0,1,0,0,1,0,0,1,0,1,2,0,0,0,1,2,1.037435591683945,202110,22983.224824701981561,14458728.927597617730498
-1,23,852,פרדסייה,מגורים,5830,1563041,מגורים,0,1,0,0,2,0,0,2,0,2,2,0,0,0,2,2,14.714903899479385,202110,5739.913203955777135,1563041.128716698149219
-1,22,2208,עפולה,תעשיה,0,1206935,תעשיה/מסחר/מתקנים,7700,4,0,0,1,0,0,1,0,1,1,0,0,0,1,1,18.227987976899239,202110,5995.728414447282375,1206935.182746506296098
-1,15,1494,אלעזר נווה דניאל,מגורים,4825,5190538,מגורים,0,1,0,0,1,0,0,1,0,1,3,0,0,0,3,3,2.889873824776930,202110,11530.630467831906572,5190538.033665830269456
-1,29,445,פתח תקווה,מגורים,5464,289032,מגורים,7900,1,0,1,0,0,0,1,0,1,2,1,0,0,1,2,100.334792692979477,202110,2290.659023898687792,289032.340842511737719
-1,1,1096,ירושלים,מגורים,7193,630289,מגורים,3000,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,1.586572704618377,202110,3808.408788587423714,630289.426440456300043
-1,27,63,תל אביב -יפו,שטח לדרכים,0,247256,עתידי/לא ידוע,5000,5,0,0,1,0,0,1,0,1,2,0,1,0,1,2,109.198409228709636,202110,2344.999063875107822,247256.349160271114670
-1,4,1738,חיפה,מגורים,1989,271145,מגורים,4000,1,0,0,4,0,2,2,0,4,2,0,0,0,2,2,14.752245233039819,202110,3547.970365092023258,271145.167180478572845
-1,0,2443,באר שבע,שטח פתוח,0,3872820,פנאי/טבע/ספורט,9000,3,,,,,,,,,,,,,,,0.000000000000000,202110,9023.988656124973204,3872819.893411737866700
-1,20,689,נתניה,מגורים,7339,481446,מגורים,7400,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,41.541554238565844,202110,3293.083566789247925,481445.635980385181028
-1,2,2061,דייר אל-אסד,מגורים,6298,1561881,מגורים,0,1,0,0,9,0,3,6,0,9,2,0,0,0,1,2,1.280507171709574,202110,8802.427782148064580,1561881.139119158033282
-1,5,1331,עלמון,מגורים,1377,2919596,מגורים,0,1,0,0,5,0,4,1,0,5,2,0,0,0,1,2,1.712565562361783,202110,9206.049409850080337,2919596.253649142570794
-1,0,282,יהוד,בית עלמין,0,769412,מוסדי/ציבורי,9400,2,,,,,,,,,,,,,,,0.000000000000000,202110,4850.260593398795208,769412.065753974602558
-1,21,1973,אפק,מגורים,684,8935359,מגורים,0,1,0,0,1,0,0,1,0,1,2,0,0,0,1,2,2.350213300650849,202110,17608.232106668438064,8935359.183859791606665
-1,3,924,רמלה,מגורים,3597,978384,מגורים,8500,1,1,1,1,0,0,3,0,3,2,1,0,0,1,2,3.066281114102337,202110,5309.843095958327467,978383.875569171155803
-1,0,1591,אריאל,שטח פתוח,0,2001593,פנאי/טבע/ספורט,0,3,,,,,,,,,,,,,,,0.000000000000000,202110,6187.027138034638483,2001593.414636508794501
-1,32,2536,קרית חינוך עזתה קריית חינוך מרחבים*,מגורים,0,115433799,מגורים,0,1,0,0,1,0,0,1,0,1,2,0,0,0,2,2,0.277215167421905,202110,113069.698916215915233,115433799.303260594606400
-1,5,542,ראשון לציון,תעשיה,0,1227890,תעשיה/מסחר/מתקנים,8300,4,0,0,2,0,0,2,0,2,2,1,0,0,0,2,4.072026287737377,202110,5981.570427054367428,1227889.911972609348595
-1,19,2154,מסעדה עין קנייא,מגורים,5713,18601923,מגורים,0,1,0,0,3,0,2,1,0,3,2,0,0,0,1,2,1.021399749516210,202110,28819.212445057997684,18601923.496651940047741
-1,7,1168,ירושלים,מגורים,3132,304159,מגורים,3000,1,0,0,1,0,0,1,0,1,2,0,0,0,2,2,23.014285104504911,202110,3659.974907391331726,304158.915569781966042
-1,20,135,הרצלייה,מגורים,3401,353248,מגורים,6400,1,0,0,1,0,1,0,0,1,2,0,0,0,1,2,56.617480699378916,202110,2575.425347633879937,353247.791193566750735
-1,0,1810,קריית ביאליק,מגורים,464,460369,מגורים,9500,1,,,,,,,,,,,,,,,0.000000000000000,202110,2763.172923417331731,460368.669054636557121
-1,0,1017,תל השומר,בסיס צבאי,0,1054859,מוסדי/ציבורי,0,2,,,,,,,,,,,,,,,0.000000000000000,202110,5029.578734804378655,1054859.016578804003075
-1,13,2389,באר שבע,תעשיה,0,862887,תעשיה/מסחר/מתקנים,9000,4,0,0,1,0,0,1,0,1,2,0,0,0,1,2,15.065704825540076,202110,4517.599175984798421,862886.944257782190107
-1,28,635,כפר סבא,מגורים,2557,297148,מגורים,6900,1,0,0,1,0,0,1,0,1,2,0,0,0,2,2,94.229039301841468,202110,2680.061222313407143,297148.312319181335624
-1,13,1277,ירושלים,מגורים,5040,392889,מגורים,3000,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,33.088186182360232,202110,3862.778038468321483,392889.472041549393907
-1,0,228,אור יהודה,שטח פתוח,0,785350,פנאי/טבע/ספורט,2400,3,,,,,,,,,,,,,,,0.000000000000000,202110,4573.750454570852526,785349.967735514277592
-1,10,1919,נצרת,מגורים,8292,888167,מגורים,7300,1,0,0,2,0,0,2,0,2,3,1,0,0,2,3,11.259146809539340,202110,4992.691996821735302,888166.765134235145524
-1,0,870,טירה,מגורים,2224,543670,מגורים,2720,1,,,,,,,,,,,,,,,0.000000000000000,202110,3318.197724944531728,543670.103857457637787
-1,0,2226,אום אל-פחם,מגורים,7971,762105,מגורים,2710,1,,,,,,,,,,,,,,,0.000000000000000,202110,3905.155570399206226,762105.160201961640269
-1,20,1496,אפרת,מגורים,3363,3514975,מגורים,0,1,0,0,1,0,0,0,1,1,2,0,0,0,2,2,5.689940159041331,202110,8331.859593134657189,3514975.455096824560314
-1,15,463,באר יעקב,מגורים,10449,2425337,מגורים,2530,1,0,0,2,0,0,2,0,2,2,0,0,0,1,2,6.184707255048222,202110,6866.982786268461496,2425337.106741205789149
-1,22,1114,ירושלים,מגורים,1757,266612,מגורים,3000,1,0,1,6,0,2,3,2,7,2,0,0,0,2,2,82.517024446414752,202110,2435.402439531826076,266611.649506174959242
-1,62,65,תל אביב -יפו,מסחר +מגורים,2608,408782,מגורים,5000,1,0,0,1,0,0,1,0,1,2,1,0,1,0,2,151.669936341790020,202110,2873.727149844070027,408782.396138693264220
-1,4,2461,מיתר,מגורים,7594,16493609,מגורים,1268,1,0,1,1,0,0,2,0,2,2,0,0,0,1,2,0.242518171686952,202110,20607.207013037183060,16493609.415641197934747
-1,20,707,נתניה,מתחם ציבורי,0,737140,מוסדי/ציבורי,7400,2,0,0,1,0,0,1,0,1,2,0,0,0,1,2,27.131907421181925,202110,3428.366472610012352,737139.475287534180097
-1,2,2079,כרמיאל,מגורים,4460,1823988,מגורים,1139,1,0,0,2,0,2,0,0,2,1,1,0,0,0,1,1.096498196983797,202110,6659.124301586586625,1823988.407369496766478
